"Name","State","Notes","User","Tags","Created","Runtime","Sweep","AllegroBesselBasis_trainable","PolynomialCutoff_p","_jit_bailout_depth","_jit_fuser","_jit_fusion_strategy","allow_tf32","amsgrad","append","ase_args.format","avg_num_neighbors","batch_size","bessel_frequency_cutoff","betas","chemical_symbols","dataset","dataset_file_name","dataset_seed","dataset_statistics_stride","default_dtype","device","e3nn_version","early_stopping_lower_bounds.LR","early_stopping_patiences.validation_loss","edge_eng_mlp_initialization","edge_eng_mlp_latent_dimensions","ema_decay","ema_use_num_updates","env_embed_mlp_initialization","env_embed_mlp_latent_dimensions","eps","equivariance_test","gpu_oom_offload","grad_anomaly_mode","l_max","latent_mlp_initialization","latent_mlp_latent_dimensions","latent_mlp_nonlinearity","latent_resnet","learning_rate","loss_coeffs.forces","loss_coeffs.stress","loss_coeffs.total_energy","lr_scheduler_factor","lr_scheduler_name","lr_scheduler_patience","max_epochs","metrics_components","metrics_key","model_builders","model_debug_mode","model_dtype","n_train","n_val","nequip_version","num_layers","num_tensor_features","num_weights","optimizer_name","parity","r_max","root","run_name","seed","shuffle","tensorboard","torch_version","two_body_latent_mlp_initialization","two_body_latent_mlp_latent_dimensions","two_body_latent_mlp_nonlinearity","use_ema","validation_dataset","validation_dataset_file_name","verbose","wandb","wandb_project","warn_unused","weight_decay","LR","cumulative_wall","epoch","training_e/N_mae","training_e_mae","training_f_mae","training_f_rmse","training_loss","training_loss_e","training_loss_f","training_loss_stress","training_stress_mae","training_stress_rmse","validation_e/N_mae","validation_e_mae","validation_f_mae","validation_f_rmse","validation_loss","validation_loss_e","validation_loss_f","validation_loss_stress","validation_stress_mae","validation_stress_rmse","wall"
"allegro_model_30_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0001","finished","-","","","2024-11-20T19:56:13.000Z","33151","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1952648","Adam","o3_full","6","results/allegro_model_30_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0001","allegro_model_30_r_max6p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","31473.600498798303","100","0.010208535008132458","1.2658588886260986","0.16100013256072998","0.22019049525260925","5.049227714538574","2.624563455581665","0.04848385602235794","0.000018921080481959507","0.0026197745464742184","0.004349836613982916","0.004692295100539923","0.5818443894386292","0.16419212520122528","0.2322850078344345","3.3911521434783936","0.6929877400398254","0.053956326097249985","0.000013873840543965343","0.002316489350050688","0.003724760375916958","31473.600498798303"
"allegro_model_29_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p001","finished","-","","","2024-11-20T19:43:23.000Z","31083","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","16","1866120","Adam","o3_full","6","results/allegro_model_29_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p001","allegro_model_29_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","29026.88725690823","100","0.010175558738410471","1.261770248413086","0.1321013867855072","0.20403648912906647","4.77974796295166","2.6977391242980957","0.04163089022040367","0.000018886361431214027","0.002473825588822365","0.004345844034105539","0.0037053795531392097","0.4594671130180359","0.13123443722724917","0.1861589252948761","2.2167041301727295","0.48377060890197754","0.03465515002608299","0.0000069825296122871805","0.0017665713094174862","0.002642447594553232","29026.88725690823"
"allegro_model_28_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p0005","finished","-","","","2024-11-20T19:40:17.000Z","30601","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","16","1866120","Adam","o3_full","6","results/allegro_model_28_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p0005","allegro_model_28_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","28868.327665440273","100","0.010390845127403736","1.2884658575057983","0.13975347578525543","0.19139599800109863","4.6450934410095215","2.812999725341797","0.03663242608308792","0.000018593504137243144","0.0024542526807636023","0.004312018398195505","0.004168197512626648","0.5168564915657043","0.14075541496276855","0.19802863895893097","2.512293577194214","0.5513306856155396","0.039215341210365295","0.000007837153134460095","0.001825649756938219","0.0027994916308671236","28868.327665440273"
"allegro_model_27_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p0001","finished","-","","","2024-11-20T19:36:17.000Z","30652","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","16","1866120","Adam","o3_full","6","results/allegro_model_27_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p0001","allegro_model_27_r_max6p0_l_max1_num_layers2_num_tensor_features16_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","28938.329016985837","100","0.01003938727080822","1.2448852062225342","0.16375698149204254","0.2240379303693771","5.006052494049072","2.4958884716033936","0.050193000584840775","0.00002044430402747821","0.0027306191623210907","0.004521537572145462","0.004912353586405516","0.609131932258606","0.16709983348846436","0.2340969890356064","3.496558666229248","0.7560518383979797","0.05480140075087547","0.000017459920854889788","0.00257096067070961","0.004178506787866354","28938.329016985837"
"allegro_model_26_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p001","finished","-","","","2024-11-20T17:13:59.000Z","22118","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1201032","Adam","o3_full","6","results/allegro_model_26_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p001","allegro_model_26_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","20406.79799464904","100","0.010785453952848911","1.3373948335647583","0.13512441515922546","0.1928546279668808","4.898608207702637","3.038403272628784","0.03719290345907211","0.00002250257603009231","0.002679293043911457","0.004743687808513641","0.003957240842282772","0.4906979501247406","0.13534758985042572","0.2202451080083847","2.9780848026275635","0.5524522066116333","0.04850790649652481","0.000009507494723948184","0.0019310836214572191","0.003083422314375639","20406.79799464904"
"allegro_model_25_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-20T17:07:55.000Z","22026","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""report_per_component"":false,""PerSpecies"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1201032","Adam","o3_full","6","results/allegro_model_25_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p0005","allegro_model_25_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","20266.896101277787","100","0.01006731018424034","1.2483437061309814","0.14008338749408722","0.19115057587623596","4.467351913452148","2.6400070190429688","0.03653854504227638","0.000016681929992046207","0.0024285614490509033","0.004084351938217878","0.004185286816209555","0.518975555896759","0.14165738224983215","0.19807779788970947","2.547712564468384","0.585792064666748","0.039234817028045654","0.000007203944733191747","0.001763750216923654","0.0026840167120099068","20266.896101277787"
"allegro_model_24_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-20T17:07:46.000Z","22021","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1201032","Adam","o3_full","6","results/allegro_model_24_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p0001","allegro_model_24_r_max6p0_l_max1_num_layers1_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","20252.230789897963","100","0.0108486358076334","1.3452303409576416","0.1725924015045166","0.25800347328186035","6.2107834815979","2.881415605545044","0.06656579673290253","0.00004293469828553498","0.003881474025547504","0.006552457809448242","0.005247057881206274","0.6506351232528687","0.1763351410627365","0.24675339460372925","3.8875362873077393","0.8424090147018433","0.06088723614811897","0.00003062347605009563","0.0033388922456651926","0.00553384842351079","20252.230789897963"
"allegro_model_23_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-20T15:07:48.000Z","20088","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1096584","Adam","o3_full","6","results/allegro_model_23_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p001","allegro_model_23_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","18402.946196105797","100","0.010887812823057176","1.3500903844833374","0.13683435320854187","0.19049830734729767","4.860462188720703","3.045415163040161","0.036289602518081665","0.000022596144845010713","0.002683298196643591","0.0047535402700304985","0.004156267270445824","0.5153769254684448","0.13797734677791595","0.20833800733089447","2.769164562225342","0.5987516641616821","0.043404728174209595","0.000007045393886073725","0.0017446842975914478","0.002654316136613488","18402.946196105797"
"allegro_model_22_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-20T14:22:45.000Z","19998","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1096584","Adam","o3_full","6","results/allegro_model_22_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p0005","allegro_model_22_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","18289.925921509977","100","0.010565482079982758","1.310121774673462","0.14330022037029266","0.19528959691524503","4.808742046356201","2.901350259780884","0.03813802823424339","0.000019672204871312715","0.00262031820602715","0.004435335751622915","0.004317865706980228","0.5354151129722595","0.1452215313911438","0.20149146020412445","2.6482338905334473","0.6180082559585571","0.04059880971908569","0.000011446823009464424","0.0021103639155626297","0.0033833154011517763","18289.925921509977"
"allegro_model_21_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p0001","finished","-","","","2024-11-20T14:22:38.000Z","20054","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1096584","Adam","o3_full","6","results/allegro_model_21_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p0001","allegro_model_21_r_max6p0_l_max1_num_layers1_num_tensor_features32_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","18338.736693765968","100","0.010681180283427238","1.324466586112976","0.1722022294998169","0.2582862377166748","6.137800693511963","2.8011209964752197","0.06671177595853806","0.00004368280860944651","0.0038136541843414302","0.0066092973574995995","0.005216335877776146","0.6468255519866943","0.1756020486354828","0.2540673613548279","4.045520305633545","0.817135214805603","0.06455022096633911","0.00003498653677524999","0.00346519285812974","0.005914941430091858","18338.736693765968"
